Age,work-class,Edu-no,Occupation,Family,Race,Gender,hours/week,salary
23,2,12,2,0,1,0,40,0
39,1,9,9,0,1,1,40,0
45,0,16,6,1,1,0,40,1
51,1,14,6,1,1,0,40,1
22,2,9,7,1,1,0,40,0
67, ?,4, ?,0,1,0,3,0
28,2,9,9,1,1,0,40,0
23,2,10,2,0,1,1,25,0
33,2,9,2,1,0,0,35,0
37,2,11,0,1,1,0,43,0
19,2,10,9,1,1,1,40,0
90, ?,2, ?,0,0,1,40,0
35,2,7,10,1,1,0,40,0
62,2,4,0,0,1,1,38,0
20, ?,10, ?,1,1,1,15,0
25,2,9,2,0,1,0,40,0
21,2,9,1,1,1,0,40,0
32,2,10,2,1,1,0,35,0
32,1,13,6,1,1,1,45,0
70,1,9,9,0,1,1,12,0
65, ?,6, ?,1,1,0,50,1
57,2,7,1,1,1,0,40,0
31,2,10,1,0,1,0,40,0
37,2,13,5,1,1,0,60,1
34,2,9,2,0,1,1,36,0
26,0,10,10,1,1,0,78,0
44,2,10,4,1,1,0,48,0
66,2,4,1,1,1,0,40,0
39,1,9,1,0,1,1,40,0
31,2,9,8,1,1,0,40,1
53,2,11,0,1,1,0,40,1
36,2,9,8,1,1,1,50,0
61,2,5,1,1,1,0,40,0
43,2,13,4,1,1,0,40,1
38,2,10,5,1,1,0,40,0
26,2,9,9,0,1,0,50,0
27,2,9,7,1,3,0,8,0
58,1,5,2,0,1,1,40,0
37,1,9,9,0,1,1,12,0
56,2,4,1,1,1,0,26,0
36,2,10,5,0,1,0,60,1
29,2,9,1,0,0,0,40,0
28,2,6,11,0,1,0,30,0
61,0,16,6,1,1,0,40,1
66,0,5,10,1,1,0,25,1
31,2,10,10,1,1,0,50,1
21,2,12,2,1,1,1,40,0
67,0,9,11,1,1,0,58,1
26,2,9,11,0,1,0,40,0
21,2,10,1,0,1,0,50,0
33,2,9,8,1,1,0,40,0
33,2,9,2,0,1,1,32,0
59,1,13,5,1,1,0,50,1
82,0,4,10,1,1,0,50,0
34,1,16,6,1,1,1,50,1
29,2,13,5,1,1,0,50,1
19,2,10,2,1,1,1,40,0
57,0,9,5,1,1,0,1,0
41,2,10,5,1,1,0,50,1
55,2,6,2,1,0,0,40,0
27,2,10,7,0,0,0,40,0
33,2,9,1,0,1,0,45,0
43,1,10,9,0,0,0,50,1
72,1,10,0,0,1,1,16,0
68,0,9,4,1,1,0,40,0
29,2,9,9,1,1,1,40,0
41,2,13,6,1,1,0,60,0
30,2,9,13,1,1,0,40,0
31,2,13,2,0,2,0,70,1
54,2,3,2,0,0,1,30,0
32,2,12,5,0,1,1,50,1
56,2,9,4,0,1,1,40,0
39, ?,13, ?,1,1,1,6,1
41,1,11,6,1,1,0,35,1
48,2,9,9,0,1,1,40,0
66,0,4,10,1,1,0,48,0
25,0,13,4,0,1,1,50,0
31,2,9,8,1,1,0,40,0
32,2,12,4,0,1,0,48,0
51,2,13,5,1,1,0,40,1
42,2,9,9,1,0,1,40,0
22, ?,10, ?,0,0,1,35,0
31,2,15,6,1,1,0,60,1
43,0,9,5,1,1,1,40,0
42,2,10,11,0,0,1,40,0
20,1,9,2,1,4,0,40,0
40,2,13,6,1,1,0,40,1
65,2,9,9,0,1,1,20,0
53,2,13,6,1,1,0,52,1
56,2,10,1,1,1,0,60,1
51,1,16,5,1,1,0,55,1
38, ?,9, ?,1,1,0,40,0
44,2,14,5,1,1,0,50,1
49,0,9,5,1,1,0,60,1
47,2,9,1,0,0,0,44,1
22,2,12,6,1,1,1,40,0
53,2,10,1,0,1,0,45,1
41,1,10,13,0,1,0,20,0
19,2,9,9,1,1,0,40,0
27,1,13,6,0,3,1,43,0
48,0,11,5,1,1,1,25,1
52,2,4,2,1,1,1,7,0
61,1,15,6,1,1,0,40,1
45,0,13,5,1,2,0,45,1
29,2,5,8,1,1,0,40,0
41,2,10,2,0,1,0,21,0
38,2,10,5,0,0,0,60,0
32,2,10,6,1,1,1,40,1
37,2,9,2,1,1,0,40,0
55,2,6,8,1,1,0,40,0
62,1,9,11,1,1,0,40,0
48,2,9,8,1,1,0,40,0
43,2,10,5,1,1,0,50,1
25,2,9,4,1,0,0,24,0
47,2,9,2,0,1,1,40,0
49,0,13,10,1,1,0,70,0
55,2,9,2,1,1,0,40,0
42,2,9,9,0,1,1,40,0
40,2,9,9,1,1,0,40,0
34,2,11,5,1,1,0,40,0
38,2,9,4,0,1,1,10,0
39,2,9,1,1,1,0,40,1
45,2,12,1,0,1,1,55,0
43,2,12,4,1,1,0,40,0
32,1,9,5,0,0,1,40,0
18,2,10,2,1,1,1,20,0
27,2,14,6,0,1,0,40,0
57,2,12,0,0,1,1,40,0
38,2,9,9,1,1,1,60,0
67,2,13,6,1,1,0,40,1
26,2,7,2,0,1,1,20,0
21,2,9,8,1,1,0,40,0
17,2,6,2,1,1,0,15,0
31,2,9,1,1,1,0,40,0
51,0,12,4,0,0,0,30,0
29,2,13,5,1,1,0,40,1
28,2,13,1,1,1,0,40,1
32,2,12,6,1,1,0,45,1
31,1,10,13,1,1,0,45,0
26,2,10,7,1,1,0,40,1
28,1,13,6,0,1,1,40,0
40,2,14,6,0,1,1,40,0
51,2,4,7,1,1,0,19,0
62,2,10,11,1,0,0,20,0
54,2,6,8,1,1,0,60,0
55,2,9,2,0,1,1,16,0
24,2,9,7,0,1,0,20,0
27,2,14,9,1,1,0,45,0
18,2,9,11,1,1,0,30,0
22,2,13,6,0,3,1,40,1
21,2,9,4,0,1,1,40,0
44,0,10,4,1,2,0,80,1
50, ?,14, ?,1,1,0,60,1
38,2,13,6,1,1,0,40,1
39,2,13,6,1,1,0,50,1
27,2,9,1,1,1,0,40,0
35,2,7,1,0,0,0,40,0
51,2,10,1,1,1,0,60,1
60,2,10,2,1,1,0,40,0
62, ?,10, ?,1,1,0,40,1
38,2,9,8,1,1,0,40,0
37,2,10,7,0,0,0,35,0
43,2,10,9,1,1,1,40,0
49,1,10,9,0,1,1,50,0
17,2,6,2,1,1,1,25,0
32,2,9,2,0,1,0,60,0
23,2,13,6,0,1,1,38,0
28,2,13,6,1,1,0,40,1
83,0,13,5,1,1,0,55,1
25,2,13,9,1,1,1,40,0
42,2,13,5,1,1,0,60,0
46,1,7,2,0,1,0,40,0
29,2,13,6,0,4,1,50,0
44,2,14,5,1,1,0,45,1
60,0,15,4,1,1,0,45,1
30,1,11,13,0,3,1,40,0
24,2,10,4,1,1,1,17,0
17,2,6,2,1,1,1,10,0
76, ?,7, ?,1,1,1,16,0
31,2,12,0,1,1,1,40,0
52,2,10,1,1,1,0,40,1
39,2,13,5,1,2,1,35,0
73,0,13,4,1,1,0,50,1
38,2,9,2,0,0,1,24,0
48,2,9,2,0,0,1,20,0
60,2,6,4,0,1,1,40,0
26,2,9,11,0,1,0,40,0
20,2,9,2,1,1,0,40,0
54,1,16,5,0,1,1,40,1
50,1,9,2,1,0,0,40,0
20,2,10,9,1,1,1,40,0
23,2,10,9,1,0,0,22,0
35,2,11,1,1,1,0,40,1
43,2,6,8,0,0,0,40,0
50,2,9,9,1,1,0,32,0
58,2,2,10,0,0,0,50,0
55,1,12,9,1,2,0,40,0
29,2,13,5,1,1,0,45,1
47,2,10,8,0,1,1,40,0
39,2,9,6,1,0,1,40,0
63,1,9,9,1,1,1,35,1
27,2,9,11,0,1,0,60,0
62, ?,7, ?,0,0,1,40,0
38,2,10,5,1,1,1,40,0
25,2,9,7,0,1,0,65,0
31,2,9,2,1,1,0,52,0
40,1,10,9,1,1,1,40,0
42,2,16,6,0,1,0,50,0
52,2,9,4,1,1,0,40,1
46,2,13,9,1,1,0,40,1
31,2,10,2,0,1,1,50,0
33,2,9,2,0,1,1,40,0
58,2,9,9,0,1,1,40,0
52,1,9,0,0,1,0,36,1
25,0,13,5,0,1,0,35,1
54,2,13,4,1,1,0,40,1
46,2,14,9,1,1,0,60,0
28,2,9,1,1,1,0,40,0
24,0,4,1,1,1,0,40,0
39,2,13,5,0,1,1,40,0
60,1,10,0,1,1,0,40,0
22,2,9,2,0,1,1,40,0
27,2,13,5,1,1,1,40,0
35,2,13,4,1,1,0,45,1
47,2,13,6,1,1,0,50,0
33,0,13,6,1,1,1,50,1
40,0,13,5,1,1,0,45,1
38,2,13,5,1,1,0,40,1
26,2,12,1,0,4,1,40,0
54,0,13,4,1,1,0,50,1
39,2,13,8,1,1,0,40,0
60,2,4,8,0,1,0,40,0
32,2,14,5,0,1,1,40,0
19,1,10,9,1,1,1,15,0
49, ?,9, ?,1,1,0,60,0
31,2,7,9,0,1,1,48,0
29,2,9,4,0,1,1,25,0
39,2,9,4,0,0,1,40,0
42,2,14,4,1,1,0,50,1
26,2,9,2,0,1,1,35,0
27,2,11,5,1,1,0,40,0
52,2,5,9,0,1,1,40,0
50,1,10,2,0,0,1,40,0
51,2,9,8,1,1,0,45,1
51,1,9,9,1,1,0,40,1
40,2,9,4,1,1,0,40,1
61,2,4,10,0,0,0,40,0
35,2,9,1,0,1,0,40,0
41, ?,9, ?,0,0,1,28,0
31,2,14,5,1,1,0,40,1
43,2,9,1,1,1,0,40,1
20,2,9,7,1,1,0,40,0
35,2,10,1,0,1,0,40,0
30,2,10,4,1,1,0,45,0
42,0,15,6,1,1,0,40,1
51,2,9,7,1,1,0,40,1
39,0,14,5,0,2,0,99,1
69,0,5,10,1,1,0,25,0
63, ?,5, ?,1,1,0,40,1
29,1,10,9,0,0,1,40,0
21,2,10,4,1,1,0,20,0
24,2,13,0,0,1,0,55,0
55,2,9,2,1,0,0,40,0
42,0,9,1,1,1,0,45,0
48,2,7,2,1,1,1,40,0
31,2,13,0,0,1,1,42,0
52,2,11,5,1,1,0,40,1
30,2,10,2,0,1,1,40,0
29,2,9,1,0,1,0,40,0
32,2,10,7,1,1,0,40,0
47,2,10,6,1,1,0,40,1
56,2,5,1,1,1,0,40,0
40,2,10,11,1,1,0,40,0
20,2,10,6,1,1,1,10,0
36,2,10,1,0,1,0,40,0
45,2,13,6,0,1,0,40,0
38,2,5,9,1,1,0,40,0
60,1,15,6,1,1,0,40,1
70,0,14,5,1,0,0,40,0
21,2,10,2,1,1,1,30,0
57,2,9,9,0,1,1,40,0
33,2,9,8,1,1,0,48,0
37,2,9,1,1,1,0,50,0
50,0,15,5,1,1,0,50,1
68,2,10,4,1,1,0,55,1
28,2,7,9,1,1,1,40,0
32,2,10,1,1,1,0,40,0
30,2,15,6,0,1,0,50,1
18,2,7,7,1,1,0,30,0
45,2,10,6,0,1,1,20,0
22,2,9,9,0,1,1,40,0
38,2,13,8,0,1,1,8,0
37,2,11,6,0,1,1,40,0
23,2,13,10,0,1,0,40,0
59,2,4,1,1,1,0,40,0
48,0,15,6,1,1,0,40,1
53,0,10,5,1,1,0,50,1
18,2,9,9,1,1,0,25,0
30,2,13,4,0,1,1,40,0
50,2,10,4,1,1,0,45,1
63, ?,7, ?,1,1,0,40,0
38,0,9,1,1,1,0,40,0
48,2,5,4,0,1,1,40,0
60,2,9,1,1,1,0,40,0
46,2,9,7,0,1,1,50,0
30, ?,9, ?,1,1,0,30,0
39,2,13,4,1,1,0,60,1
55,1,10,6,1,1,0,40,1
17,2,7,4,1,1,0,15,0
46,2,13,4,1,1,0,55,1
50,2,9,4,0,1,1,65,0
32,2,13,13,0,0,0,30,0
18,2,9,2,1,1,1,40,0
34,2,9,2,0,0,0,40,0
50,2,13,6,0,1,0,45,1
32,2,7,5,1,1,0,55,0
23,1,13,6,0,0,1,40,0
26,2,13,6,0,1,0,50,0
46,2,12,6,0,1,1,50,0
43,0,10,4,1,1,0,55,0
32,2,9,11,1,1,0,60,1
37,1,12,6,0,1,1,38,0
48,2,10,11,1,1,0,45,1
28,2,13,9,0,1,0,40,0
43,2,9,8,1,1,0,40,0
51,1,6,2,0,1,1,24,0
30,2,9,8,0,1,0,50,0
34,1,14,6,1,1,0,50,1
34,2,9,1,1,3,0,40,0
41,2,13,5,1,1,0,60,1
53,2,6,9,0,1,1,48,0
42,2,1,1,1,1,0,40,0
18,2,9,2,1,1,1,30,0
81,2,13,4,0,1,0,50,1
40,2,11,6,1,1,0,40,0
26,2,13,0,1,1,1,35,0
20,2,10,0,1,1,1,15,0
41,2,9,4,0,1,1,50,0
49,1,14,6,1,1,0,45,1
22,2,10,2,0,1,1,20,0
46,2,13,6,0,1,0,45,1
56,2,10,5,0,1,1,40,0
35,2,9,5,1,1,1,40,1
34,2,13,5,0,1,1,35,0
29,1,14,6,1,1,1,40,1
28,2,8,6,1,1,0,45,0
35,2,13,2,0,1,0,37,0
29,2,10,5,1,1,0,40,0
21,2,10,9,0,1,1,30,0
52,0,10,5,1,1,0,95,1
45,2,9,1,1,1,0,40,0
43,2,9,1,1,0,0,40,0
35, ?,9, ?,1,1,1,25,0
21, ?,10, ?,1,1,0,20,0
35,2,6,2,1,1,0,40,0
30,2,9,9,1,1,0,40,0
45,2,9,8,0,1,1,40,0
29,2,10,2,1,1,1,20,0
29,1,6,2,1,0,1,40,0
33,2,13,5,0,1,1,40,0
17,2,6,2,1,0,0,15,0
52,2,9,4,0,1,1,25,0
24,2,10,9,0,1,1,35,0
32,1,9,11,1,1,0,40,1
40,2,13,5,0,1,1,48,0
32,2,9,5,0,1,0,40,0
33,2,13,4,0,1,1,40,0
30,2,4,1,0,1,0,38,0
28,2,9,9,0,1,0,40,0
62,4,12,10,1,1,0,50,0
46,1,13,13,1,1,0,40,1
32,2,11,0,0,1,1,64,0
26,2,9,1,1,1,0,40,1
41,0,13,6,1,1,0,40,1
57,1,10,9,1,1,0,40,1
52,2,10,4,1,1,0,45,1
35,0,13,5,1,1,0,50,1
19,2,9,7,1,1,0,16,0
49,2,13,5,0,1,0,45,1
47,2,11,1,1,1,0,60,1
38,2,7,9,1,1,1,32,0
30,2,9,8,1,1,0,40,0
32,2,7,7,1,1,0,40,0
32,2,9,5,1,1,1,50,1
46,2,11,5,1,1,1,40,0
22,2,9,10,0,1,0,50,0
47,1,10,13,1,1,0,50,0
57,0,10,4,1,1,1,25,1
47,2,10,9,0,0,1,40,0
41,2,13,6,1,1,0,56,1
36,1,9,11,1,1,0,40,0
32,2,13,10,1,1,0,60,0
37,2,7,2,1,1,0,40,0
36,0,9,10,1,1,0,45,0
64,2,9,1,1,1,0,40,0
17,2,6,2,1,1,0,15,0
23,2,10,9,1,1,1,15,0
40,2,10,9,0,1,1,40,0
42,1,13,5,1,1,0,50,1
37,0,9,2,1,1,0,42,0
35,1,10,7,0,1,1,40,0
56,0,9,2,0,1,0,50,0
52,2,13,1,1,2,0,40,0
37,1,13,0,1,1,0,45,1
48,1,16,6,1,1,0,65,1
24,2,9,2,1,1,1,40,0
33,2,11,1,1,1,0,40,0
39,2,11,0,1,2,0,40,0
34,2,9,9,0,0,0,42,0
24, ?,13, ?,0,1,1,40,0
23,2,10,5,1,4,0,24,0
49,2,9,4,1,1,0,65,1
18,2,9,2,0,1,0,25,0
20,2,8,8,1,1,0,40,0
54,2,14,4,1,1,0,55,1
19,2,10,9,1,1,0,40,0
53,2,9,1,1,1,0,46,1
34, ?,8, ?,0,0,1,40,0
28,2,9,1,1,1,0,40,0
35,2,9,8,1,1,0,40,0
20,2,10,4,0,1,1,20,0
31,2,10,9,0,1,1,50,0
37,2,16,6,0,1,1,40,0
64,2,8,1,1,1,0,40,0
42,2,10,0,1,1,0,40,1
27,2,10,4,0,1,0,50,0
36,0,10,2,0,1,1,50,0
36,2,10,1,1,1,0,40,1
23,2,9,7,1,0,0,40,0
46,2,9,1,1,1,0,40,0
24,2,7,1,0,0,0,35,0
22,2,9,9,1,1,1,40,0
62,2,13,5,1,1,0,40,1
19,2,9,2,1,1,0,40,0
20,2,9,2,1,1,0,30,0
47,2,14,5,1,2,0,40,1
57,2,9,9,1,1,1,40,0
19,2,9,8,1,1,0,35,0
37,1,14,6,1,1,1,45,1
35,0,9,4,1,1,0,65,1
17,2,8,4,1,1,1,20,0
36,1,10,9,0,1,1,35,0
50,2,10,11,1,1,0,40,1
35,2,9,6,1,1,1,35,0
27,1,16,6,0,1,0,77,0
28,2,9,1,1,1,0,30,0
29,0,15,6,0,1,0,60,1
25,2,9,1,0,0,0,40,0
47,0,12,5,0,1,1,67,0
29,1,14,6,1,1,1,45,1
19,2,9,9,0,1,1,40,0
49,2,10,11,1,1,0,40,0
31,2,15,6,1,1,0,25,1
43,1,12,6,1,0,1,40,0
56,0,7,1,1,1,0,40,0
42,2,9,1,0,1,1,40,0
45,1,10,6,1,1,0,56,1
40,2,13,5,0,1,1,40,0
44,2,10,9,0,1,1,38,0
17, ?,6, ?,1,1,1,20,0
36,2,9,9,0,1,1,40,0
19,2,10,4,1,1,1,20,0
53,1,9,9,1,1,1,40,1
72,0,10,1,1,1,0,35,0
46,2,11,11,1,3,0,60,0
33,2,10,6,0,1,1,37,0
22,2,5,7,1,2,0,40,0
17, ?,7, ?,1,1,1,25,0
41,2,9,0,1,1,0,45,1
46,2,5,8,1,1,0,43,0
33,2,9,4,1,1,1,20,0
32,2,1,8,1,1,0,40,0
52,0,9,1,0,1,0,40,0
27,2,9,9,1,1,1,40,0
48,1,9,13,1,1,0,72,1
22,2,10,9,0,1,1,35,0
25,2,9,2,0,1,0,50,0
60, ?,9, ?,1,1,0,42,0
38,2,11,4,1,1,0,40,0
37,2,9,11,1,1,0,50,0
49,2,10,9,0,1,1,40,0
40,0,13,1,1,1,0,30,0
48,2,9,8,1,1,0,46,1
31,2,10,9,0,0,1,40,0
40,0,9,2,1,1,0,45,0
25,2,9,4,0,1,1,37,0
68,2,13,5,1,1,0,45,1
18, ?,9, ?,1,0,1,20,0
19,2,8,10,1,1,1,30,0
35,0,9,11,0,1,0,60,0
28,2,9,9,0,1,1,50,0
53,2,9,4,0,1,1,40,0
33,2,10,11,1,1,0,41,0
20,2,9,7,1,1,0,40,0
45,0,13,4,0,1,1,35,0
36,2,13,5,1,1,0,50,1
34,2,10,5,1,1,0,45,0
32,2,10,9,1,1,1,40,0
19,2,10,11,1,1,0,25,0
24,2,9,9,1,1,1,40,0
34,2,10,8,1,1,0,40,1
32,2,9,9,1,1,1,35,0
37,2,9,1,1,1,0,45,1
31,2,10,4,0,1,1,40,0
21,2,10,2,1,1,1,35,0
47,2,9,11,1,1,0,85,1
23,2,10,1,1,1,0,40,0
33,2,14,5,1,1,0,40,1
60, ?,13, ?,1,2,0,25,0
17,2,9,9,1,1,0,20,0
67,2,9,7,1,1,0,24,0
57,2,14,6,1,1,0,55,1
17,2,7,7,1,1,0,20,0
53,2,9,1,1,1,0,40,0
25,0,10,1,1,1,0,50,1
24,1,9,11,1,1,0,49,1
48,0,10,11,1,1,0,40,0
51,2,14,5,1,1,0,47,1
38,2,9,13,0,0,0,40,0
51,2,9,6,1,1,0,46,1
18,2,9,0,1,1,1,10,0
23,2,10,4,0,1,1,40,0
42,2,10,1,1,1,0,60,1
34,2,9,2,0,1,1,35,0
39,2,9,8,0,1,0,40,0
20, ?,9, ?,1,1,0,12,0
39,2,10,2,0,0,1,40,0
21,0,10,10,1,1,0,40,0
26,2,4,1,0,1,0,40,0
54,1,10,1,1,1,0,40,0
34,2,10,4,0,1,1,40,0
32,1,9,11,1,1,0,40,0
59,0,4,11,1,1,0,40,0
24, ?,7, ?,1,4,1,24,0
54,2,13,4,0,1,1,40,0
54,2,13,5,1,1,0,40,0
67,2,9,4,0,1,1,18,0
33,2,9,6,1,1,0,60,0
37,2,9,9,1,1,1,40,0
47,2,13,2,0,1,1,25,0
51,2,9,2,0,1,1,40,0
45,2,9,11,1,1,0,40,0
19,2,9,2,0,1,1,30,0
58,0,16,6,1,1,0,24,1
27,2,9,1,0,0,0,40,0
36,2,10,2,0,1,1,40,0
20, ?,12, ?,0,1,0,40,0
51,2,9,9,0,1,1,40,0
45,0,14,6,0,1,1,60,0
32,2,9,9,0,1,0,40,0
59,2,9,2,0,0,1,40,0
45,0,13,6,1,1,0,40,1
43, ?,9, ?,1,1,0,40,0
54,2,6,6,0,1,0,68,1
20, ?,10, ?,1,1,1,32,0
29,1,13,6,1,0,1,42,0
28,2,7,2,0,0,1,40,0
18,0,7,4,1,1,1,40,0
49,2,13,6,0,1,1,50,0
46,2,9,1,0,1,0,30,0
58, ?,9, ?,1,0,0,30,0
56,2,13,6,0,1,1,45,0
41,2,12,5,0,0,1,50,0
50,0,15,6,1,1,0,60,1
74,0,10,6,1,1,0,35,0
30,2,9,5,1,1,0,40,0
62,2,9,1,0,0,1,40,0
19,2,9,8,1,1,1,40,0
29,2,9,9,1,0,1,40,0
20, ?,10, ?,1,0,1,40,0
36,2,4,10,1,1,0,35,0
36,2,9,2,0,1,0,40,0
51,1,12,9,1,1,1,30,0
37,0,10,5,1,1,0,50,1
29,0,9,1,1,1,0,40,0
17,2,6,7,1,1,0,20,0
18,2,9,9,1,1,1,20,0
40,0,13,6,1,1,0,40,0
26,0,13,9,0,1,1,40,0
42,0,10,1,1,1,0,45,0
32,2,9,1,0,1,0,40,0
33,2,5,11,1,1,0,40,0
28, ?,10, ?,0,1,1,40,0
43,2,13,8,1,1,0,40,1
47,2,9,1,1,1,0,40,0
37,2,10,0,1,0,1,40,0
73, ?,13, ?,1,1,0,10,0
37,2,9,2,1,1,0,30,0
50,2,10,9,1,1,1,35,1
19,2,9,4,1,1,0,50,0
32,1,10,2,1,1,0,40,0
44,1,11,0,0,2,0,40,0
20,2,10,2,1,1,1,16,0
29,2,10,0,0,1,1,40,0
21, ?,10, ?,1,1,1,40,0
34,2,11,6,0,1,1,40,0
44,1,13,5,1,1,0,52,0
18,2,7,2,1,1,1,20,0
22,2,10,0,1,1,1,40,0
39,1,16,6,0,1,1,40,1
26,1,10,13,0,1,0,40,0
29, ?,13, ?,1,1,0,25,0
21,2,10,2,1,1,0,40,0
49,1,13,6,1,1,0,50,0
24,2,12,8,1,1,0,20,0
26,2,13,5,0,1,0,60,0
25,2,10,13,0,1,0,60,0
30,2,12,6,1,1,0,40,0
52,2,13,6,1,1,0,38,1
30,2,9,1,1,1,0,40,0
20,2,9,9,0,1,0,40,0
31,2,9,7,0,1,0,40,0
44,2,13,5,1,1,0,40,1
46,0,10,4,1,1,0,60,1
31,2,9,10,1,1,1,40,0
57,2,4,2,0,1,1,10,0
58,2,9,1,1,1,0,40,0
41,2,9,1,1,1,0,40,0
23,2,9,9,0,1,1,40,0
47,2,9,2,0,1,1,40,0
72,0,15,6,1,1,0,28,1
26,0,13,5,0,1,0,38,0
45,1,10,9,1,1,0,40,0
48,2,15,5,1,1,0,50,1
23,2,10,7,0,1,0,40,0
20,1,9,2,0,0,1,40,0
18,2,7,2,1,1,0,15,0
27,2,13,5,0,1,1,40,0
25,2,9,7,0,1,0,35,0
45,2,9,12,0,0,1,30,0
53,2,10,5,0,0,1,40,0
54,2,10,1,1,1,0,45,1
41,2,9,4,1,1,0,40,1
23,2,5,8,1,1,0,35,0
17,2,6,2,1,1,0,18,0
42,2,9,1,1,1,0,40,0
61,2,8,6,0,1,0,40,0
57,2,10,9,0,1,1,38,1
21,1,10,1,1,1,0,35,0
44,2,10,4,1,1,0,40,1
48,2,12,2,0,1,0,44,0
46,2,15,10,0,1,0,48,0
37,0,9,10,0,1,0,86,0
35,2,9,5,0,1,1,54,0
27,1,13,11,0,1,1,40,0
28,2,10,4,0,4,0,40,0
19,2,9,7,1,1,0,10,0
63,0,13,4,1,1,0,50,1
69, ?,9, ?,0,1,1,40,0
69, ?,12, ?,0,1,1,6,0
36,1,11,13,1,1,1,40,0
20,2,8,2,1,1,0,35,0
28,1,13,13,1,1,0,50,0
58,2,9,4,1,1,1,38,0
48,2,9,4,1,1,0,40,0
39,2,10,5,0,1,1,56,0
38,2,9,1,1,1,0,44,0
50,1,12,6,0,1,1,40,0
35,2,13,6,0,1,1,40,0
45,0,13,5,0,1,0,50,0
38,0,10,1,1,1,0,38,0
54,2,12,5,0,1,1,55,1
42,2,13,6,1,1,1,12,0
32,2,6,1,0,0,1,40,0
55,1,16,6,1,2,0,70,1
63,2,10,4,1,1,0,30,0
21,2,5,8,0,1,0,48,0
62, ?,14, ?,1,1,0,30,1
46,1,13,13,1,1,0,40,1
43,2,10,9,0,0,1,40,0
35,0,9,5,1,1,0,60,0
37,2,5,11,1,1,0,40,0
51,2,9,1,0,1,1,45,0
45,2,13,5,1,1,0,72,1
19,2,8,2,1,1,0,20,0
61, ?,9, ?,1,1,0,40,1
61,2,5,5,0,0,0,65,0
21,2,9,4,0,1,1,40,0
45,2,9,11,1,1,0,40,0
38,2,13,5,1,1,0,50,1
28,2,13,6,1,1,1,40,1
40,1,13,6,1,1,0,35,0
32,2,9,8,0,0,1,40,0
55,1,10,9,0,0,1,35,0
64,2,9,6,0,1,1,23,0
34,2,9,9,0,1,0,40,0
19, ?,10, ?,1,1,0,60,0
58,2,10,2,0,0,1,40,0
46,2,12,1,1,1,0,55,0
44,2,11,5,1,1,0,40,0
31,2,10,2,0,0,1,40,0
31,1,9,8,0,1,1,40,0
39,2,10,4,1,1,1,45,1
19,2,8,4,1,1,1,18,0
56,2,9,2,0,1,1,40,0
53,1,5,5,1,1,0,40,0
68,2,14,6,1,1,0,18,0
69,2,9,2,0,1,1,18,0
62,2,10,4,1,1,0,40,1
62,1,9,2,1,1,0,40,0
39,2,9,2,0,1,1,40,0
45,1,12,5,0,1,0,40,0
29,2,10,9,1,0,0,50,0
33,2,10,2,1,1,0,40,0
34,2,10,8,1,0,0,40,1
29,2,9,8,0,1,1,40,0
65,0,7,5,1,1,0,35,1
18,2,10,4,1,1,1,35,0
22,2,9,10,1,1,0,40,0
30,2,13,9,1,1,0,40,1
44,2,13,8,1,1,0,40,1
48,2,10,6,0,1,1,20,0
52,1,9,9,0,1,0,45,0
53,0,13,5,1,2,0,20,1
48,1,9,9,0,1,1,40,0
25,2,13,9,1,1,1,40,0
41,2,13,4,1,1,0,50,1
37,2,9,1,0,1,0,40,0
55,2,6,11,1,0,0,45,0
67,2,9,9,0,1,1,38,0
36,2,10,9,0,1,0,45,0
47,2,9,4,0,1,1,52,0
36, ?,9, ?,0,1,1,40,0
25,2,13,4,0,1,1,16,0
19,2,5,10,1,1,0,16,0
24,2,4,8,1,1,0,40,0
30,0,10,4,1,1,0,25,0
17,2,7,9,1,1,0,16,0
28,2,13,9,1,1,0,40,0
34,2,11,9,1,1,0,45,0
35,2,10,4,1,1,0,46,0
24,1,10,13,1,0,0,40,0
43,2,9,9,1,1,1,35,1
20,2,9,8,0,0,0,40,0
55,2,14,5,0,1,0,40,1
22,2,10,9,1,0,1,35,0
20,2,10,2,1,1,0,50,0
44,2,9,2,0,1,1,40,0
38,2,12,1,0,1,0,40,0
53,2,5,4,0,0,1,25,0
26,2,10,4,1,3,0,48,0
58,2,10,13,1,1,0,40,1
23,2,9,5,0,1,0,40,0
53,2,2,11,1,1,0,50,0
35,2,9,1,0,1,0,40,0
41,0,9,4,1,1,0,62,0
31,2,9,8,1,1,0,40,0
50,2,9,6,0,0,1,40,0
57,2,5,4,1,0,0,55,1
25,2,7,0,1,1,0,40,0
23,2,9,8,1,1,0,40,0
48,2,13,5,0,1,0,50,0
34,2,10,4,0,1,1,60,0
37,2,10,1,1,2,0,40,0
43,0,13,4,1,2,0,45,0
20,2,10,4,1,1,0,20,0
40,1,13,6,1,1,0,75,1
27,2,10,9,1,1,1,40,0
35,2,6,1,1,1,0,40,0
33,2,13,4,0,1,1,40,0
57,1,10,1,0,1,1,40,0
43,2,12,0,1,2,0,40,0
40,2,12,5,1,1,0,55,1
54,2,10,11,0,1,0,55,0
28,2,10,9,0,1,1,40,0
32,2,9,1,1,1,0,40,0
49,2,9,4,1,1,0,50,1
52,2,9,1,1,1,0,40,0
41,2,6,11,1,1,0,60,0
19,2,9,10,1,1,0,40,0
33,2,9,1,1,1,1,42,0
